#name	name2
NM_032291	SGIP1
NM_001278387	SLC38A1
NM_138371	PCED1B
NM_001281429	PCED1B
NR_029449	LINC00935
NM_001267594	SENP1
NM_152319	C12orf54
NR_029448	LINC00935
NR_051992	SENP1
NM_001267595	SENP1
NR_051991	SENP1
NM_003482	KMT2D
NM_023071	SPATS2
NM_012284	KCNH3
NM_198900	FMNL3
NM_001037806	NCKAP5L
NM_175736	FMNL3
NM_001293285	SPATS2
NM_001293286	SPATS2
NR_120663	SPATS2
NM_016357	LIMA1
NM_173602	DIP2B
NM_001113547	LIMA1
NM_001145475	FAM186A
NM_001170803	LARP4
NM_001170808	LARP4
NM_020039	ASIC1
NM_001095	ASIC1
NM_199190	LARP4
NM_182559	TMPRSS12
NM_052879	LARP4
NR_046389	ASIC1
NM_001113546	LIMA1
NM_199188	LARP4
NM_001243775	LIMA1
NM_001173452	TFCP2
NM_001177984	SCN8A
NM_001173453	TFCP2
NM_005653	TFCP2
NM_014191	SCN8A
NM_001258401	SLC4A8
NM_007210	GALNT6
NM_001039960	SLC4A8
NM_001033873	SMAGP
NM_001031628	SMAGP
NM_004693	KRT75
NM_000224	KRT18
NM_199187	KRT18
NM_175078	KRT77
NM_175834	KRT79
NM_006856	ATF7
NM_001206683	ATF7
NM_001206682	ATF7
NM_000966	RARG
NM_001128914	PCBP2
NM_001128911	PCBP2
NM_001130060	ATF7
NM_001128913	PCBP2
NM_031989	PCBP2
NM_001128912	PCBP2
NM_006897	HOXC9
NM_005016	PCBP2
NM_001042728	RARG
NM_001243732	RARG
NM_001243731	RARG
NM_001243730	RARG
NR_073163	ATF7
NM_001098620	PCBP2
NM_005337	NCKAP1L
NM_012117	CBX5
NM_001184976	NCKAP1L
NR_120487	LOC102724050
NR_120486	LOC102724050
NM_052827	CDK2
NM_001144996	ITGA7
NM_002429	MMP19
NM_002206	ITGA7
NM_001290230	CDK2
NR_036479	TMEM198B
NR_036478	TMEM198B
NR_036477	TMEM198B
NR_036476	TMEM198B
NM_001982	ERBB3
NM_001272101	MMP19
NM_001798	CDK2
NM_001144997	ITGA7
NR_073606	MMP19
NM_002332	LRP1
NM_001178054	TAC3
NM_013449	BAZ2A
NM_013251	TAC3
NR_033654	TAC3
NM_001300905	BAZ2A
NM_006576	AVIL
NM_006400	DCTN2
NM_001261412	DCTN2
NM_001172697	TSFM
NM_001261413	DCTN2
NR_038269	LOC100506844
NR_120452	LOC101927653
NR_126341	LOC100506869
NM_001270623	SLC16A7
NM_001270622	SLC16A7
NR_073056	SLC16A7
NM_004731	SLC16A7
NR_073055	SLC16A7
NM_006313	USP15
NM_178539	FAM19A2
NM_001252078	USP15
NM_020700	PPM1H
NM_001170633	C12orf56
NM_020762	SRGAP1
NM_013254	TBK1
NM_001099676	C12orf56
NM_198080	MSRB3
NM_002076	GNS
NM_015279	TBC1D30
NM_001193461	MSRB3
NM_001031679	MSRB3
NM_001193460	MSRB3
NR_120431	LOC100507065
NR_120432	LOC100507065
NR_120433	LOC100507065
NM_001178074	GRIP1
NM_003483	HMGA2
NM_021150	GRIP1
NM_007199	IRAK3
NM_033647	HELB
NR_026825	RPSAP52
NM_001142523	IRAK3
NM_001300918	HMGA2
NM_000619	IFNG
NR_038930	LOC100507250
NM_001874	CPM
NM_001198842	CCT2
NM_006431	CCT2
NR_110072	LOC101928002
NM_001199302	CNOT2
NM_001199303	CNOT2
NM_014505	KCNMB4
NM_130846	PTPRR
NR_037615	CNOT2
NR_073474	PTPRR
NM_001207016	PTPRR
NM_014515	CNOT2
NM_001207015	PTPRR
NM_001277226	LGR5
NM_001277227	LGR5
NM_003667	LGR5
NM_018279	TMEM19
NR_110596	LGR5
NM_013381	TRHDE
NR_038300	LOC100507377
NM_001286549	CAPS2
NM_152779	GLIPR1L1
NM_006851	GLIPR1
NM_001286548	CAPS2
NM_020841	OSBPL8
NM_015336	ZDHHC17
NM_001003712	OSBPL8
NM_014903	NAV3
NM_001024383	NAV3
NM_001143885	PPP1R12A
NM_002480	PPP1R12A
NM_001143886	PPP1R12A
NM_001244992	PPP1R12A
NM_001244990	PPP1R12A
NM_004664	LIN7A
NM_024560	ACSS3
NM_001220479	PPFIA2
NM_001145026	PTPRQ
NM_001220480	PPFIA2
NM_152588	TMTC2
NM_001079910	LRRIQ1
NM_025114	CEP290
NM_001199777	POC1B
NM_001199782	POC1B-GALNT4
NM_001199781	POC1B-GALNT4
NM_001682	ATP2B1
NM_001001323	ATP2B1
NR_037660	POC1B
NM_172240	POC1B
NM_003774	GALNT4
NR_037659	POC1B
NM_003566	EEA1
NM_001731	BTG1
NM_001256374	C12orf79
NM_001256373	C12orf79
NR_046160	C12orf79
NR_046159	C12orf79
NM_001256375	C12orf79
NM_003805	CRADD
NR_040096	LOC643339
NR_110093	LOC101928731
NR_110092	LOC101928731
NM_005761	PLXNC1
NM_016122	CEP83
NM_001042399	CEP83
NM_020698	TMCC3
NM_018351	FGD6
NM_017599	VEZT
NM_021229	NTN4
NR_038241	VEZT
NR_038242	VEZT
NM_152435	AMDHD1
NM_032147	USP44
NM_001170464	CDK17
NM_002595	CDK17
NM_005230	ELK3
NR_024037	RMST
NM_001160	APAF1
NM_013229	APAF1
NM_001204081	ANKS1B
NM_001204079	ANKS1B
NM_001204080	ANKS1B
NM_181861	APAF1
NM_001204070	ANKS1B
NM_181869	APAF1
NM_181868	APAF1
NM_001204066	ANKS1B
NM_001204065	ANKS1B
NM_001204067	ANKS1B
NM_001204069	ANKS1B
NM_001204068	ANKS1B
NM_020140	ANKS1B
NM_181670	ANKS1B
NM_015054	UHRF1BP1L
NM_001006947	UHRF1BP1L
NM_001206979	NR1H4
NM_001206978	NR1H4
NM_001145288	SLC17A8
NM_178826	ANO4
NM_139319	SLC17A8
NM_145913	SLC5A8
NM_005123	NR1H4
NM_001206977	NR1H4
NM_001206993	NR1H4
NM_001286615	ANO4
NM_001286616	ANO4
NM_001206992	NR1H4
NM_020244	CHPT1
NM_024057	NUP37
NM_000277	PAH
NR_126333	LOC101929058
NM_182729	TXNRD1
NM_003299	HSP90B1
NM_001093771	TXNRD1
NM_003330	TXNRD1
NM_013320	HCFC2
NM_017564	STAB2
NM_001031701	NT5DC3
NM_182742	TXNRD1
NM_001261446	TXNRD1
NM_001261445	TXNRD1
NM_182743	TXNRD1
NM_015275	KIAA1033
NM_032148	SLC41A2
NM_152318	C12orf45
NM_001293640	KIAA1033
NM_001160708	POLR3B
NM_018082	POLR3B
NM_018157	RIC8B
NM_032491	RFX4
NM_001206691	RFX4
NM_004075	CRY1
NM_213594	RFX4
NM_014653	WSCD2
NM_014706	SART3
NM_012406	PRDM4
NR_120474	LOC101929162
NM_183415	UBE3B
NM_001101421	MYO1H
NM_018984	SSH1
NM_130466	UBE3B
NM_018711	SVOP
NM_014055	IFT81
NM_001287222	ARPC3
NM_001177431	TRPV4
NM_001177433	TRPV4
NM_001143779	IFT81
NM_001681	ATP2A2
NM_147204	TRPV4
NM_170665	ATP2A2
NM_001278556	ARPC3
NM_001177428	TRPV4
NM_021625	TRPV4
NM_207435	C12orf76
NM_139283	PPTC7
NM_002973	ATXN2
NM_015267	CUX2
NM_144671	FAM109A
NM_001177996	FAM109A
NM_001177997	FAM109A
NM_006817	ERP29
NM_006700	TRAFD1
NM_139078	MAPKAPK5
NM_001109662	HECTD4
NM_003668	MAPKAPK5
NM_001034025	ERP29
NM_001143906	TRAFD1
NM_004416	DTX1
NM_022363	LHX5
NM_024959	SLC8B1
NM_138451	IQCD
NM_006187	OAS3
NM_000192	TBX5
NM_181486	TBX5
NM_080717	TBX5
NM_003806	HRK
NM_032814	RNFT2
NM_015335	MED13L
NM_001109903	RNFT2
NR_073189	HRK
NM_001204218	NOS1
NM_173598	KSR2
NM_000620	NOS1
NM_001204213	NOS1
NM_001204214	NOS1
NR_120464	TESC-AS1
NM_016281	TAOK3
NM_207311	CCDC64
NM_178499	CCDC60
NM_007174	CIT
NM_001136534	TMEM233
NM_001206999	CIT
NM_139015	SPPL3
NM_014868	RNF10
NM_001137559	ANAPC5
NM_032590	KDM2B
NM_016237	ANAPC5
NM_002150	HPD
NM_144668	WDR66
NM_001080825	TMEM120B
NM_001171993	HPD
NM_014938	MLXIP
NM_001005366	KDM2B
NM_014708	KNTC1
NM_003959	HIP1R
NM_001303099	HIP1R
NM_002956	CLIP1
NM_001247997	CLIP1
NM_001303097	HIP1R
NM_020845	PITPNM2
NM_198240	CLIP1
NM_001300801	PITPNM2
NM_178314	RILPL1
NM_001516	GTF2H3
NM_001271866	GTF2H3
NM_001271868	GTF2H3
NM_207437	DNAH10
NM_001271867	GTF2H3
NM_005505	SCARB1
NM_006312	NCOR2
NM_032656	DHX37
NM_001206654	NCOR2
NM_023928	AACS
NM_001082959	SCARB1
NM_001077261	NCOR2
NR_104646	LOC101927592
NR_110034	LOC100996671
NR_110035	LOC100996671
NR_104647	LOC100996679
NR_126452	LINC00508
NM_144669	GLT1D1
NM_015347	RIMBP2
NM_198827	GPR133
NM_001261411	SFSWAP
NM_015409	EP400
NM_001122636	GALNT9
NM_004592	SFSWAP
NM_003565	ULK1
NR_120467	LOC101928416
NM_001161347	CHFR
NM_001161346	CHFR
NM_001161345	CHFR
NM_001161344	CHFR
NM_018223	CHFR
NR_026823	FAM138D
NR_028269	LOC100288778
NR_033859	LOC574538
NM_016615	SLC6A13
NM_001122848	SLC6A12
NR_120482	LOC102723544
NM_001190997	SLC6A13
NM_003044	SLC6A12
NR_120475	LOC101929384
NM_001243392	SLC6A13
NM_001122847	SLC6A12
NM_001206931	SLC6A12
NR_122124	LOC100049716
NM_001294346	NINJ2
NM_016533	NINJ2
NM_001294345	NINJ2
NM_001297420	RAD52
NR_028415	LINC00942
NM_152441	FBXL14
NM_032642	WNT5B
NR_037422	MIR3649
NM_030775	WNT5B
NM_001163926	LRTM2
NM_001163925	LRTM2
NM_001039029	LRTM2
NR_036546	LINC00940
NR_046768	CACNA1C-IT2
NR_046578	CACNA1C-AS4
NR_046769	CACNA1C-IT3
NR_045725	CACNA1C-AS1
NR_033958	LOC283440
NR_046579	CACNA1C-AS2
NM_001252499	RHNO1
NM_001252500	RHNO1
NM_021953	FOXM1
NR_038933	LOC100507424
NR_027365	RHNO1
NM_001243088	FOXM1
NM_018463	ITFG2
NM_202002	FOXM1
NM_001257098	RHNO1
NM_002014	FKBP4
NM_001257097	RHNO1
NM_031474	NRIP2
NR_046433	RHNO1
NM_202003	FOXM1
NR_046432	RHNO1
NM_001243089	FOXM1
NR_126055	LOC100129223
NM_001759	CCND2
NR_125790	CCND2-AS1
NM_020638	FGF23
NM_020996	FGF6
NM_001130862	RAD51AP1
NM_020374	C12orf4
NM_006479	RAD51AP1
NR_104115	DYRK4
NM_001278309	AKAP3
NM_005002	NDUFA9
NM_006422	AKAP3
NR_110112	LOC101929549
NM_002235	KCNA6
NM_000217	KCNA1
NM_002234	KCNA5
NR_120477	LOC101929584
NR_120476	LOC101929584
NM_002527	NTF3
NM_001102654	NTF3
NM_001769	CD9
NM_001159576	SCNN1A
NM_001159575	SCNN1A
NM_002342	LTBR
NM_001065	TNFRSF1A
NM_001270987	LTBR
NM_001038	SCNN1A
NM_001033714	NOP2
NM_006170	NOP2
NM_016830	VAMP1
NM_001258309	NOP2
NM_002046	GAPDH
NM_001256799	GAPDH
NM_001193457	IFFO1
NM_001258308	NOP2
NM_080730	IFFO1
NM_001258310	NOP2
NM_018009	TAPBPL
NM_001289746	GAPDH
NM_016497	MRPL51
NM_014865	NCAPD2
NR_004387	SCARNA10
NR_036467	IFFO1
NM_001289745	GAPDH
NM_014231	VAMP1
NR_123717	VAMP1
NM_199245	VAMP1
NM_001242	CD27
NM_001039670	IFFO1
NM_001297438	VAMP1
NM_001142961	LPAR5
NM_016162	ING4
NM_001127586	ING4
NM_001135734	ZNF384
NM_133476	ZNF384
NM_001127585	ING4
NM_001127584	ING4
NM_001127583	ING4
NM_020400	LPAR5
NM_032489	ACRBP
NR_003012	SCARNA11
NM_153685	PIANP
NM_001127582	ING4
NM_001244015	PIANP
NM_001039920	ZNF384
NM_001244014	PIANP
NM_005439	MLF2
NM_001195017	CD4
NM_014449	GPR162
NM_001164093	COPS7A
NM_001164095	COPS7A
NM_001164094	COPS7A
NR_026581	MLF2
NM_002824	PTMS
NM_001195014	CD4
NM_001195015	CD4
NM_000616	CD4
NM_019858	GPR162
NM_001195016	CD4
NM_016319	COPS7A
NM_002286	LAG3
NM_001975	ENO2
NM_006992	LRRC23
NM_032641	SPSB2
NM_000365	TPI1
NM_001146316	SPSB2
NM_002831	PTPN6
NR_029779	MIR200C
NR_029682	MIR141
NM_001159287	TPI1
NM_080548	PTPN6
NM_001940	ATN1
NR_002803	RPL13P5
NM_001258026	TPI1
NM_002075	GNB3
NR_003010	SCARNA12
NR_033796	DSTNP2
NM_001098536	USP5
NM_001135217	LRRC23
NM_080549	PTPN6
NM_201650	LRRC23
NM_003481	USP5
NM_001007026	ATN1
NM_001297571	GNB3
NM_001297603	CDCA3
NM_001297602	CDCA3
NM_031299	CDCA3
NR_123727	CDCA3
NM_001297604	CDCA3
NM_001301836	C12orf57
NM_001301834	C12orf57
NM_001301837	C12orf57
NM_001301838	C12orf57
NM_138425	C12orf57
NR_126035	C12orf57
NM_001734	C1S
NM_005768	LPCAT3
NM_006331	EMG1
NM_201442	C1S
NM_001297640	C1RL
NM_001297643	C1RL
NR_026947	C1RL-AS1
NM_031491	RBP5
NM_016546	C1RL
NM_014718	CLSTN3
NM_001297642	C1RL
NM_001131025	PEX5
NM_000319	PEX5
NM_001131026	PEX5
NM_001131023	PEX5
NM_001131024	PEX5
NM_001300789	PEX5
NM_174941	CD163L1
NM_001297650	CD163L1
NM_004244	CD163
NM_203416	CD163
NM_001644	APOBEC1
NM_020634	GDF3
NM_024865	NANOG
NM_001145465	NANOGNB
NM_130441	CLEC4C
NM_203503	CLEC4C
NM_001297698	NANOG
NM_006931	SLC2A3
NM_018416	FOXJ2
NR_024260	NECAP1
NM_015509	NECAP1
NM_004054	C3AR1
NR_026788	FAM66C
NM_016184	CLEC4A
NM_194447	CLEC4A
NM_194450	CLEC4A
NM_194448	CLEC4A
NM_018088	FAM90A1
NR_036440	POU5F1P3
NM_001004328	ZNF705A
NM_001007033	CLEC6A
NM_020661	AICDA
NM_014358	CLEC4E
NM_080387	CLEC4D
NM_003480	MFAP5
NM_001297712	MFAP5
NM_001297711	MFAP5
NR_123733	MFAP5
NR_123734	MFAP5
NM_001297710	MFAP5
NM_001297709	MFAP5
NM_144670	A2ML1
NM_001282424	A2ML1
NM_002355	M6PR
NM_004426	PHC1
NM_001207024	M6PR
NM_005810	KLRG1
NM_000014	A2M
NR_034140	LINC00612
NR_026971	A2M-AS1
NR_128710	MIR1244-4
NR_036466	LINC00987
NR_036262	MIR1244-2
NR_036263	MIR1244-3
NR_036052	MIR1244-1
NR_040112	A2MP1
NR_120479	LOC101930452
NR_120481	LOC101928030
NR_033399	DDX12P
NR_046451	LOC374443
NR_046447	LOC374443
NR_046446	LOC374443
NR_046445	LOC374443
NR_046444	LOC374443
NR_002814	LOC374443
NM_002258	KLRB1
NR_046449	LOC374443
NR_046450	LOC374443
NR_046448	LOC374443
NM_172004	CLECL1
NM_001253750	CLECL1
NM_001267701	CLECL1
NM_001781	CD69
NM_207375	CLEC2A
NM_001190765	KLRF2
NM_005127	CLEC2B
NM_016523	KLRF1
NM_001291822	KLRF1
NM_001291823	KLRF1
NM_001130711	CLEC2A
NR_120305	KLRF1
NM_001207010	CLEC12A
NM_016509	CLEC1B
NM_201623	CLEC12A
NM_207345	CLEC9A
NM_001129998	CLEC12B
NM_138337	CLEC12A
NM_001099431	CLEC1B
NR_120484	LOC102724020
NM_205852	CLEC12B
NM_001300730	CLEC12A
NM_001172633	OLR1
NM_001172632	OLR1
NM_022570	CLEC7A
NM_002543	OLR1
NM_197949	CLEC7A
NM_153022	TMEM52B
NM_001079815	TMEM52B
NM_197948	CLEC7A
NM_197954	CLEC7A
NM_197950	CLEC7A
NM_197947	CLEC7A
NR_125336	CLEC7A
NM_002262	KLRD1
NM_001114396	KLRD1
NM_007334	KLRD1
NM_031412	GABARAPL1
NM_213657	KLRC1
NM_007360	KLRK1
NM_007333	KLRC3
NM_013431	KLRC4
NM_002261	KLRC3
NM_002260	KLRC2
NM_213658	KLRC1
NM_002259	KLRC1
NM_007328	KLRC1
NM_001199805	KLRC4-KLRK1
NR_120430	LOC101928100
NM_018048	MAGOHB
NM_001145426	YBX3
NM_018423	STYK1
NM_003651	YBX3
NM_001300739	MAGOHB
NM_007244	PRR4
NM_023921	TAS2R10
NM_023919	TAS2R7
NM_023918	TAS2R8
NM_001098538	PRR4
NM_023917	TAS2R9
NR_120463	LOC101928162
NM_176890	TAS2R50
NM_005042	PRH2
NM_023922	TAS2R14
NM_023920	TAS2R13
NM_001110213	PRH2
NM_176889	TAS2R20
NM_176884	TAS2R43
NM_176887	TAS2R46
NM_176885	TAS2R31
NM_176888	TAS2R19
NM_001097643	TAS2R30
NM_181429	TAS2R42
NM_001271592	LOC100129361
NM_001261399	PRB4
NM_002723	PRB4
NM_199354	PRB1
NM_199353	PRB1
NM_005039	PRB1
NM_006249	PRB3
NM_006248	PRB2
NR_033890	LINC01252
NM_138723	BCL2L14
NR_128710	MIR1244-4
NR_036052	MIR1244-1
NM_030766	BCL2L14
NM_138722	BCL2L14
NR_036263	MIR1244-3
NR_036262	MIR1244-2
NM_018050	MANSC1
NR_024061	LOH12CR2
NM_001310	CREBL2
NM_001130415	APOLD1
NM_004064	CDKN1B
NR_030344	MIR613
NM_030817	APOLD1
NR_030345	MIR614
NR_003932	RPL13AP20
NM_018654	GPRC5D
NM_003979	GPRC5A
NM_020853	KIAA1467
NR_038920	LOC100506314
NM_015987	HEBP1
NR_002774	HTR7P1
NR_106988	MIR7641-2
NR_036555	LINC01559
NR_120465	PLBD1-AS1
NM_177925	H2AFJ
NM_175054	HIST4H4
NR_027716	H2AFJ
NM_000900	MGP
NM_175874	C12orf60
NM_001190839	MGP
NM_021071	ART4
NM_001013698	SMCO3
NM_006205	PDE6H
NM_001175	ARHGDIB
NR_120466	LINC01489
NR_046559	RERG-AS1
NM_007178	STRAP
NR_045014	LMO3
NR_045013	LMO3
NR_045012	LMO3
NM_018640	LMO3
NM_001243613	LMO3
NM_001243612	LMO3
NM_001243611	LMO3
NM_001243610	LMO3
NM_001243609	LMO3
NM_001001395	LMO3
NR_036619	SKP1P2
NR_039770	MIR3974
NM_024730	RERGL
NM_001286201	RERGL
NR_104413	RERGL
NM_033328	CAPZA3
NM_001190860	PLEKHA5
NM_001244683	PDE3A
NM_017435	SLCO1C1
NM_001145946	SLCO1C1
NM_001145945	SLCO1C1
NM_001145944	SLCO1C1
NM_021094	SLCO1A2
NM_024854	PYROXD1
NM_000415	IAPP
NM_016072	GOLT1B
NM_030572	SPX
NM_021957	GYS2
NM_002300	LDHB
NM_001174097	LDHB
NM_004982	KCNJ8
NM_018686	CMAS
NM_001039481	ETNK1
NR_030625	MIR920
NR_029451	LINC00477
NM_001101339	C12orf77
NM_006152	LRMP
NM_001204127	LRMP
NM_001204126	LRMP
NM_033360	KRAS
NM_004985	KRAS
NM_001001660	LYRM5
NR_036188	MIR4302
NR_038228	RASSF8-AS1
NR_038227	RASSF8-AS1
NM_030762	BHLHE41
NM_001135823	SSPN
NM_005086	SSPN
NM_018164	ASUN
NM_001171888	FGFR1OP2
NM_015633	FGFR1OP2
NM_001171887	FGFR1OP2
NM_001271811	MED21
NM_004264	MED21
NM_001080406	C12orf71
NR_073464	MED21
NR_073463	MED21
NM_015000	STK38L
NM_001145010	SMCO2
NR_109975	ARNTL2-AS1
NM_021821	MRPS35
NM_001190864	MRPS35
NM_001029874	REP15
NM_020782	KLHL42
NM_198966	PTHLH
NM_198965	PTHLH
NM_198964	PTHLH
NM_002820	PTHLH
NM_001271784	FAR2
NR_103860	LOC100506606
NM_018099	FAR2
NM_016570	ERGIC2
NR_073171	OVCH1-AS1
NR_073170	OVCH1-AS1
NM_023925	CAPRIN2
NM_032156	CAPRIN2
NR_038177	CAPRIN2
NM_001206856	CAPRIN2
NM_001002259	CAPRIN2
NR_040245	LINC00941
NM_001080509	TSPAN11
NM_004399	DDX11
NM_001257145	DDX11
NM_030653	DDX11
NM_152438	DDX11
NM_001257144	DDX11
NR_026806	FLJ13224
NM_001135863	METTL20
NM_001135864	METTL20
NR_046909	DENND5B-AS1
NM_173802	METTL20
NM_001013699	H3F3C
NR_046944	RNU6-78P
NM_012062	DNM1L
NM_001278465	DNM1L
NM_012063	DNM1L
NM_001278466	DNM1L
NM_005690	DNM1L
NM_001278464	DNM1L
NM_001278463	DNM1L
NM_001040436	YARS2
NM_032834	ALG10
NM_001013620	ALG10B
NM_173601	GXYLT1
NM_001099650	GXYLT1
NM_033114	ZCRB1
NM_001190980	YAF2
NR_107005	MIR7851
NR_110042	LOC101927058
NM_001271826	PUS7L
NM_031292	PUS7L
NM_001098615	PUS7L
NM_001098614	PUS7L
NM_001242397	TWF1
NR_073472	TWF1
NM_002822	TWF1
NR_073473	TWF1
NR_026583	RACGAP1P
NM_001004329	DBX2
NR_037144	PLEKHA8P1
NR_001571	RNY5
NR_028408	LINC00938
NM_004719	SCAF11
NM_001278389	SLC38A1
NM_018976	SLC38A2
NM_181847	AMIGO2
NM_001143668	AMIGO2
NR_039847	MIR4698
NR_026544	PCED1B-AS1
NR_039715	MIR4494
NM_001146075	RPAP3
NM_001146076	RPAP3
NM_024604	RPAP3
NM_006105	RAPGEF3
NM_006025	ENDOU
NM_015401	HDAC7
NM_001172440	ENDOU
NM_001172439	ENDOU
NM_017842	SLC48A1
NM_001098416	HDAC7
NM_001098532	RAPGEF3
NM_001098531	RAPGEF3
NM_001143841	TMEM106C
NM_024056	TMEM106C
NM_001143842	TMEM106C
NM_001143843	TMEM106C
NM_000376	VDR
NM_001017535	VDR
NM_001017536	VDR
NM_001844	COL2A1
NM_033150	COL2A1
NM_001013635	CCDC184
NM_000289	PFKM
NM_001166688	PFKM
NM_001166686	PFKM
NM_001166687	PFKM
NM_024095	ASB8
NR_106760	MIR6505
NM_001004134	OR10AD1
NM_001172682	ZNF641
NM_001172681	ZNF641
NM_152320	ZNF641
NM_181788	H1FNT
NM_012404	ANP32D
NM_002289	LALBA
NM_001005203	OR8S1
NM_017822	KANSL2
NR_002968	SNORA34
NM_001277842	CCNT1
NR_002951	SNORA2B
NR_002950	SNORA2A
NM_001240	CCNT1
NR_031623	MIR1291
NM_000725	CACNB3
NM_001206915	CACNB3
NM_001206916	CACNB3
NM_015270	ADCY6
NM_020983	ADCY6
NR_039850	MIR4701
NM_001206917	CACNB3
NM_014470	RND1
NM_004818	DDX23
NR_110019	LOC100506125
NR_110020	LOC100506125
NM_001286957	CCDC65
NM_015086	DDN
NM_001659	ARF3
NM_003394	WNT10B
NM_033124	CCDC65
NM_001206710	PRKAG1
NM_005430	WNT1
NM_016594	FKBP11
NM_002733	PRKAG1
NM_001143782	FKBP11
NM_001143781	FKBP11
NM_001206709	PRKAG1
NM_144593	RHEBL1
NR_130123	RHEBL1
NM_006082	TUBA1B
NM_021044	DHH
NM_001303126	RHEBL1
NM_001300750	LMBR1L
NM_018113	LMBR1L
NM_001300751	LMBR1L
NM_001303117	TUBA1C
NM_032704	TUBA1C
NM_001303116	TUBA1C
NM_001303115	TUBA1C
NM_001303114	TUBA1C
NM_001270399	TUBA1A
NM_001270400	TUBA1A
NM_006009	TUBA1A
NM_024902	DNAJC22
NM_005480	TROAP
NM_006262	PRPH
NR_033267	LOC100335030
NM_001278324	TROAP
NM_001100620	TROAP
NM_001008223	C1QL4
NR_120449	LOC101927267
NM_001278341	MCRS1
NM_012272	PRPF40B
NM_032130	FAM186B
NR_027450	FAM186B
NM_006337	MCRS1
NM_001012300	MCRS1
NM_001031698	PRPF40B
NM_003217	TMBIM6
NM_001098576	TMBIM6
NR_027500	BCDIN3D-AS1
NR_027501	BCDIN3D-AS1
NM_012306	FAIM2
NR_026948	LOC283332
NR_027499	BCDIN3D-AS1
NM_181708	BCDIN3D
NR_110048	LOC101927292
NM_001126103	RACGAP1
NM_013277	RACGAP1
NM_001652	AQP6
NM_001651	AQP5
NM_000486	AQP2
NM_001126104	RACGAP1
NR_110590	LOC101927318
NR_110591	LOC101927318
NR_110589	LOC101927318
NR_104035	CERS5
NM_147190	CERS5
NM_032901	COX14
NM_139071	SMARCD1
NM_005276	GPD1
NM_001257134	COX14
NM_003076	SMARCD1
NM_001257133	COX14
NM_001256830	ASIC1
NM_001257199	GPD1
NM_001281731	CERS5
NR_031625	MIR1293
NM_001170804	LARP4
NR_033200	LARP4
NM_005171	ATF1
NM_001109619	HIGD1C
NM_014033	METTL7A
NM_030809	CSRNP2
NR_045020	LETMD1
NR_045019	LETMD1
NR_045018	LETMD1
NR_045072	CSRNP2
NM_015416	LETMD1
NR_045017	LETMD1
NM_001243689	LETMD1
NM_001300765	LETMD1
NM_001136269	DAZAP2
NM_001136264	DAZAP2
NM_014764	DAZAP2
NM_002702	POU6F1
NM_001136268	DAZAP2
NM_001136267	DAZAP2
NR_026893	POU6F1
NM_001136266	DAZAP2
NM_001971	CELA1
NM_001290009	BIN2
NM_016293	BIN2
NM_001290008	BIN2
NM_001290007	BIN2
NM_001258403	SLC4A8
NM_001258402	SLC4A8
NM_001267615	SLC4A8
NR_047672	SLC4A8
NM_001130015	ANKRD33
NM_001013690	FIGNL2
NM_182608	ANKRD33
NM_020328	ACVR1B
NM_000020	ACVRL1
NM_004302	ACVR1B
NM_181711	GRASP
NM_020327	ACVR1B
NM_001271856	GRASP
NM_001077401	ACVRL1
NM_021934	ATG101
NM_001098673	ATG101
NM_173157	NR4A1
NM_002135	NR4A1
NR_120437	OR7E47P
NR_120438	OR7E47P
NR_120439	OR7E47P
NR_120440	OR7E47P
NM_001202234	NR4A1
NM_001081492	KRT80
NM_001242696	C12orf80
NM_002281	KRT81
NM_182507	KRT80
NM_005556	KRT7
NR_027358	LINC00592
NM_033045	KRT84
NM_002284	KRT86
NM_002283	KRT85
NM_002282	KRT83
NM_033033	KRT82
NM_001300810	KRT85
NM_005555	KRT6B
NM_000424	KRT5
NM_005554	KRT6A
NM_033448	KRT71
NM_173086	KRT6C
NM_175068	KRT73
NM_001146226	KRT72
NM_001146225	KRT72
NM_175053	KRT74
NM_006121	KRT1
NM_000423	KRT2
NM_080747	KRT72
NR_126005	KRT73-AS1
NM_002272	KRT4
NM_015848	KRT76
NM_057088	KRT3
NM_001256282	KRT8
NR_045962	KRT8
NM_001256293	KRT8
NM_002273	KRT8
NM_173352	KRT78
NM_001300814	KRT78
NM_015319	TNS2
NM_032840	SPRYD3
NM_198316	TNS2
NR_033854	LOC283335
NR_106815	MIR6757
NM_170754	TNS2
NM_001300821	EIF4B
NM_001417	EIF4B
NM_000889	ITGB7
NM_001244706	CSAD
NR_104181	ITGB7
NM_003578	SOAT2
NM_002178	IGFBP6
NM_015989	CSAD
NM_001244705	CSAD
NM_001004304	ZNF740
NM_001173466	AAAS
NM_001170790	MFSD5
NM_012291	ESPL1
NM_145897	PFDN5
NM_015665	AAAS
NM_002624	PFDN5
NM_032889	MFSD5
NM_021640	C12orf10
NM_152860	SP7
NM_001173467	SP7
NM_001300837	SP7
NM_001164691	AMHR2
NM_003109	SP1
NM_018457	PRR13
NM_138473	SP1
NM_001164690	AMHR2
NM_020547	AMHR2
NM_001251825	SP1
NR_109828	PCBP2-OT1
NM_001005354	PRR13
NM_006301	MAP3K12
NM_003717	NPFF
NM_134323	TARBP2
NM_004178	TARBP2
NM_134324	TARBP2
NM_001193511	MAP3K12
NR_046221	LOC100652999
NM_020898	CALCOCO1
