#name	name2
NM_032291	SGIP1
NM_000140	FECH
NM_001012515	FECH
NM_181654	CPLX4
NM_021127	PMAIP1
NR_103449	LINC01544
NM_017742	ZCCHC2
NM_000657	BCL2
NM_002035	KDSR
NM_002639	SERPINB5
NM_002640	SERPINB8
NM_032160	DSEL
NM_004232	SOCS6
NM_182511	CBLN2
NM_175907	ZADH2
NM_005786	TSHZ1
NR_015417	LINC00908
NR_103445	RBFADN
NM_014913	ADNP2
NM_033103	RHPN2
NM_130853	PTPRS
NM_002068	GNA15
NM_130854	PTPRS
NM_001099269	ZNF506
NM_001256651	ZNF43
NR_027382	RDH13
NM_001012729	DUXA
NM_052847	GNG7
NM_152784	CATSPERD
NM_024341	ZNF557
NM_001079817	INSR
NM_024690	MUC16
NM_001040664	PPAN-P2RY11
NM_015719	COL5A3
NM_001145056	SLC44A2
NM_003072	SMARCA4
NM_199141	CARM1
NM_152357	ZNF440
NM_032377	ELOF1
NM_052876	NACC1
NM_020714	ZNF490
NM_032433	ZNF333
NM_001007525	NWD1
NM_024050	DDA1
NM_000215	JAK3
NM_000923	PDE4C
NM_001017392	SUGP2
NM_001076675	ZNF626
NM_133473	ZNF431
NM_021269	ZNF708
NM_007153	ZNF208
NM_138330	ZNF675
NM_022467	CHST8
NM_001184722	GPI
NM_001083961	WDR62
NM_001242474	ZNF345
NM_001145344	ZNF566
NM_001145343	ZNF566
NM_001145649	ZNF529
NM_001145345	ZNF566
NM_001145650	ZNF529
NM_020917	ZFP14
NM_001204838	ZNF568
NM_014898	ZFP30
NM_001013659	ZNF793
NM_032453	ZNF527
NM_001042723	RYR1
NM_001398	ECH1
NM_001004318	PAPL
NM_003890	FCGBP
NM_144732	HNRNPUL1
NM_013361	ZNF223
NM_015063	SLC8A2
NR_004401	SEC1P
NM_052884	SIGLEC11
NM_001135163	SIGLEC11
NM_018260	ZNF701
NM_001161500	ZNF611
NM_001161501	ZNF611
NM_001277120	ZNF468
NR_102301	ZNF468
NR_102300	ZNF468
NM_144684	ZNF480
NR_003699	ZNF525
NR_104096	KIR3DX1
NM_001278429	LILRB4
NR_104097	KIR3DX1
NM_134444	NLRP4
NM_001161440	PTPRH
NM_002842	PTPRH
NR_024055	ZNF542P
NR_024056	ZNF542P
NM_001270938	ZNF551
NM_138347	ZNF551
NR_073102	ZNF551
NM_181846	ZSCAN22
NM_001005240	OR4F17
NR_028324	LINC01002
NM_199202	THEG
NM_012435	SHC2
NM_130760	MADCAM1
NM_005035	POLRMT
NM_001194	HCN2
NM_031991	PTBP1
NM_031990	PTBP1
NM_004368	CNN2
NM_001258328	HMHA1
NM_138924	GAMT
NM_001243079	PLK5
NM_213604	ADAMTSL5
NM_001281453	MBD3
NM_001136139	TCF3
NM_001178002	ATP8B3
NM_031213	ABHD17A
NM_079834	SCAMP4
NM_130807	MOB3A
NM_152988	SPPL2B
NM_198532	C19orf35
NM_032737	LMNB2
NM_182973	TMPRSS9
NM_145173	DIRAS1
NM_213568	SLC39A3
NM_001172775	ZNF555
NM_021217	ZNF77
NM_002067	GNA11
NM_020170	NCLN
NM_001080543	CACTIN
NM_006339	HMG20B
NM_004886	APBA3
NM_001267561	TJP3
NM_033064	ATCAY
NM_001193285	SIRT6
NM_001271997	CREB3L3
NM_144615	TMIGD2
NM_032868	MPND
NM_001080400	PLIN4
NM_001167942	TNFAIP8L1
NM_152362	TNFAIP8L1
NM_000149	FUT3
NM_000150	FUT6
NM_080590	CAPS
NM_005934	MLLT1
NM_002096	GTF2F1
NM_172014	TNFSF14
NR_024075	EMR4P
NM_001144899	CD209
NM_001144896	CD209
NM_001144895	CD209
NR_026692	CD209
NM_001190467	PRR36
NM_001268284	LRRC8E
NM_032447	FBN3
NM_001165895	CD320
NM_016579	CD320
NM_175883	OR7D2
NM_001005192	OR7G1
NM_152476	ZNF560
NM_024106	ZNF426
NM_001199814	ZNF812
NM_001130032	ZNF562
NM_001130031	ZNF562
NM_017656	ZNF562
NM_152289	ZNF561
NM_058164	OLFM2
NR_027300	C3P1
NM_015725	RDH8
NM_001039132	ICAM4
NM_001111309	PDE4A
NM_203500	KEAP1
NM_030760	S1PR5
NM_023008	KRI1
NR_024333	ILF3-AS1
NM_138358	C19orf52
NM_001195800	LDLR
NM_001195799	LDLR
NM_001136191	KANK2
NM_001035223	RGL3
NM_175871	SWSAP1
NM_001161616	RGL3
NM_152356	ZNF491
NM_152355	ZNF441
NM_001012753	ZNF763
NM_145276	ZNF563
NM_005815	ZNF443
NM_001080821	ZNF799
NM_144976	ZNF564
NM_153358	ZNF791
NM_001375	DNASE2
NM_152654	DAND5
NM_005583	LYL1
NM_032285	MRI1
NM_014047	C19orf53
NM_001031727	MRI1
NR_036515	LOC284454
NM_138352	SAMD1
NM_078481	CD97
NM_001271052	EMR2
NM_017506	OR7A5
NM_013447	EMR2
NM_030901	OR7A17
NM_001005190	OR7A10
NM_001199208	CYP4F3
NM_013939	OR10H2
NM_013938	OR10H3
NM_005370	RAB8A
NR_026828	LINC00661
NM_024881	SLC35E1
NM_003950	F2RL3
NM_152363	ANKLE1
NM_001278444	ANKLE1
NM_001278443	ANKLE1
NM_001278445	ANKLE1
NM_001190844	TMEM221
NM_024656	COLGALT1
NM_198580	SLC27A1
NM_014256	B3GNT3
NM_000453	SLC5A5
NM_153701	IL12RB1
NR_040546	PDE4C
NM_001098819	PDE4C
NM_001098818	PDE4C
NM_017712	PGPEP1
NR_027297	HOMER3
NM_001145783	MEF2BNB
NM_004386	NCAN
NM_023002	HAPLN4
NM_015329	MAU2
NM_153221	CILP2
NM_021030	ZNF14
NR_026956	LINC00663
NM_021047	ZNF253
NM_007138	ZNF90
NM_001159293	ZNF737
NM_182515	ZNF714
NM_175910	ZNF493
NR_027130	ZNF738
NM_001076678	ZNF493
NM_001001415	ZNF429
NM_003423	ZNF43
NM_001256654	ZNF43
NR_024523	LOC641367
NM_173531	ZNF100
NR_110427	LOC101929124
NM_020855	ZNF492
NR_103741	IPO5P1
NM_138286	ZNF681
NM_001278664	ZNF254
NR_027368	POP4
NM_001031726	C19orf12
NM_001238	CCNE1
NM_001136156	ZNF507
NM_001105570	NUDT19
NM_173479	WDR88
NM_018025	GPATCH1
NM_001287424	CEBPA
NR_026887	CEBPA-AS1
NM_014686	KIAA0355
NM_005499	UBA2
NM_175872	ZNF792
NM_001037	SCN1B
NM_199037	SCN1B
NM_182983	HPN
NR_024561	HPN-AS1
NM_001185100	CD22
NM_005304	FFAR3
NM_001278417	CD22
NM_005306	FFAR2
NR_038396	TMEM147-AS1
NR_110171	U2AF1L4
NR_104176	LINC01529
NM_001199570	CLIP3
NR_038279	LINC00665
NR_038278	LINC00665
NM_001012756	ZNF260
NM_153257	ZNF461
NM_001267779	ZNF850
NM_001193552	ZNF850
NM_001171979	ZNF829
NM_001037232	ZNF829
NM_152279	ZNF585B
NM_181786	HKR1
NR_029390	LOC284412
NM_152484	ZNF569
NM_152606	ZNF540
NR_038247	ZNF571-AS1
NR_038249	ZNF571-AS1
NR_038250	ZNF571-AS1
NM_016536	ZNF571
NM_001172677	ZNF607
NM_152605	ZNF781
NM_001172690	ZNF573
NM_032689	ZNF607
NM_031951	WDR87
NM_001146203	RASGRP4
NM_004823	KCNK6
NR_073032	SPRED3
NM_007181	MAP4K1
NM_144691	CAPN12
NR_040515	NFKBIB
NM_148169	FBXO17
NM_017592	MED29
NM_022835	PLEKHG2
NR_026870	LOC100129935
NM_001142579	ZNF780A
NM_178544	ZNF546
NM_001042545	LTBP4
NR_040249	CYP2G1P
NR_001278	CYP2B7P
NM_052848	CCDC97
NM_001817	CEACAM4
NM_198977	ARHGEF1
NM_199285	PRR19
NM_001816	CEACAM8
NM_001184826	PSG1
NM_006905	PSG1
NM_001184825	PSG1
NR_026824	PSG10P
NR_036584	LOC100289650
NM_001130168	PSG8
NM_002782	PSG6
NM_031246	PSG2
NM_001276495	PSG4
NM_001130014	PSG5
NM_002781	PSG5
NR_033888	LOC284344
NM_213633	PSG4
NM_014400	LYPD3
NM_182498	ZNF428
NM_001007561	IRGQ
NM_006300	ZNF230
NM_013398	ZNF224
NR_033341	LOC100379224
NM_001135769	PVR
NM_001013257	BCAM
NM_006114	TOMM40
NM_001128917	TOMM40
NM_006509	RELB
NM_012099	CD3EAP
NM_005282	GPR4
NM_025136	OPA3
NM_001163377	QPCTL
NM_032040	CCDC8
NM_145056	DACT3
NM_014681	DHX34
NM_000554	CRX
NM_003167	SULT2A1
NR_024221	SNAR-C3
NM_001128326	BSPH1
NM_144577	CCDC114
NR_040599	CARD8-AS1
NM_153608	ZNF114
NM_017457	CYTH2
NM_000979	RPL18
NM_000148	FUT1
NM_001130915	MAMSTR
NM_000511	FUT2
NM_001097638	FUT2
NM_014475	DHDH
NM_031886	KCNA7
NM_153719	NUP62
NM_001193357	NUP62
NM_016553	NUP62
NR_002825	SIGLEC16
NM_003121	SPIB
NR_002948	KLKP1
NM_001171159	SIGLEC10
NM_014442	SIGLEC8
NR_024330	SPACA6P
NR_108100	SPACA6P-AS
NM_023074	ZNF649
NM_001135590	ZNF577
NM_032679	ZNF577
NM_025040	ZNF614
NM_014650	ZNF432
NR_103847	ZNF350-AS1
NM_001102657	ZNF836
NM_178523	ZNF616
NM_001136499	ZNF841
NM_001143939	ZNF534
NM_032423	ZNF528
NM_001143938	ZNF534
NR_023311	ZNF137P
NR_036599	ZNF28
NR_036600	ZNF28
NM_198457	ZNF600
NM_207333	ZNF320
NM_001202473	ZNF816-ZNF321P
NM_001102603	ZNF160
NM_024733	ZNF665
NR_073396	ZNF818P
NM_173856	VN1R2
NR_003148	TPM3P9
NM_001253798	ZNF331
NM_144687	NLRP12
NM_001277126	NLRP12
NM_031895	CACNG8
NM_133168	OSCAR
NM_001282349	OSCAR
NM_001282350	OSCAR
NM_001013	RPS9
NM_001081450	LILRB3
NM_005874	LILRB2
NM_006864	LILRB3
NM_006865	LILRA3
NM_021706	LAIR1
NM_001289027	LAIR1
NM_001289023	LAIR1
NR_110280	LAIR1
NM_001289025	LAIR1
NM_001289026	LAIR1
NM_021270	LAIR2
NM_001081639	LILRB1
NM_006866	LILRA2
NM_001278318	LILRA1
NR_103501	LILRA1
NM_006669	LILRB1
NR_003061	LILRP2
NM_002000	FCAR
NM_133273	FCAR
NM_133277	FCAR
NM_001242356	NCR1
NM_016363	GP6
NM_001256017	GP6
NM_003180	SYT5
NM_178837	DNAAF3
NM_001271618	PPP1R12C
NM_000641	IL11
NR_030740	ZNF667
NR_036522	ZNF667-AS1
NM_020813	ZNF471
NM_001001668	ZNF470
NM_001193628	SMIM17
NM_001005850	ZNF835
NM_003417	ZNF264
NM_001023563	ZNF805
NM_152909	ZNF548
NM_001144068	ZNF772
NM_020633	VN1R1
NM_001098496	ZNF419
NM_001023561	ZNF749
NM_001024596	ZNF772
NM_198542	ZNF773
NM_020880	ZNF530
NM_001204817	ZNF587
NM_001204818	ZNF587B
NM_001289401	ZNF135
NM_014480	ZNF544
NR_026052	CENPBD1P1
NM_001267033	MZF1
NM_005762	TRIM28
NR_109994	LOC101926889
NM_006045	ATP9A
NM_001282533	LZTS3
NM_080836	STK35
NM_001033087	MACROD2
NM_000933	PLCB4
NM_015035	ZHX3
NM_007050	PTPRT
NM_021215	RPRD1B
NM_001174087	NCOA3
NM_001278649	OSBPL2
NM_014835	OSBPL2
NM_001895	CSNK2A1
NM_001190898	PDYN
NM_001190892	PDYN
NR_038164	NSFL1C
NM_024411	PDYN
NM_001207047	ATRN
NM_139321	ATRN
NM_001009984	C20orf194
NM_016649	ESF1
NM_001199865	KIF16B
NR_001558	LINC00261
NR_045677	DEFB122
NR_034152	LOC149950
NM_001032999	CBFA2T2
NM_014902	DLGAP4
NM_001725	BPI
NM_032221	CHD6
NM_003404	YWHAB
NM_020398	EPPIN
NM_001281778	ZMYND8
NM_172110	EYA2
NM_030777	SLC2A10
NM_005244	EYA2
NM_001193339	SLC13A3
NM_006420	ARFGEF2
NM_199427	ZFP64
NM_001193421	TSHZ2
NM_173485	TSHZ2
NM_001269047	CTCFL
NM_020673	RAB22A
NM_178457	ZNF831
NM_001252339	CDH4
NM_001252338	CDH4
NM_001794	CDH4
NM_025224	ZBTB46
NM_199362	TPD52L2
NM_199359	TPD52L2
NM_001958	EEF1A2
NM_030931	DEFB126
NM_144628	TBC1D20
NM_033409	SLC52A3
NM_001199784	SDCBP2
NM_001134836	SIRPB2
NR_110090	SIRPG-AS1
NM_001040023	SIRPA
NM_024325	ZNF343
NM_022575	VPS16
NM_014948	UBOX5
NR_038395	UBOX5-AS1
NM_199415	UBOX5
NM_001206491	MAVS
NM_020746	MAVS
NR_037921	MAVS
NM_000678	ADRA1D
NM_012409	PRND
NM_170774	RASSF2
NR_029405	LOC643406
NR_038240	LINC00658
NM_015939	TRMT6
NR_109861	LOC101929371
NM_198798	ANKEF1
NM_181443	BTBD3
NR_109868	LOC101929486
NM_001161705	BFSP1
NM_014426	SNX5
NM_152227	SNX5
NM_021220	OVOL2
NM_020536	CSRP2BP
NM_001099407	DZANK1
NR_104209	POLR3F
NM_001172745	SEC23B
NR_026885	LOC100270804
NR_026884	LINC00652
NR_026883	LINC00652
NR_024564	LOC100130264
NM_001278627	CRNKL1
NR_027089	LOC284788
NM_001898	CST1
NM_178311	GGTLC1
NR_027092	LOC284798
NR_026714	FAM182B
NR_110001	LOC101926935
NR_110003	LOC101926955
NR_026713	FAM182A
NR_045115	MLLT10P1
NM_004798	KIF3B
NM_015338	ASXL1
NM_182584	C20orf203
NM_006892	DNMT3B
NM_182519	BPIFB4
NM_001039709	CBFA2T2
NM_183397	PXMP4
NM_003908	EIF2S2
NM_032514	MAP1LC3A
NM_001242539	NCOA6
NR_027451	LINC00657
NM_080627	SOGA1
NM_001003897	MANBAL
NM_005461	MAFB
NM_052846	EMILIN3
NM_006275	SRSF6
NM_015478	L3MBTL1
NR_034009	SRSF6
NM_032107	L3MBTL1
NM_016470	OSER1
NR_038337	OSER1-AS1
NM_000457	HNF4A
NR_034104	LINC01260
NM_003008	SEMG2
NM_003007	SEMG1
NM_014477	TP53TG5
NM_001197129	SYS1
NM_018478	DBNDD2
NM_033542	SYS1
NM_003833	MATN4
NM_006227	PLTP
NM_080752	ZSWIM3
NM_080603	ZSWIM1
NM_005469	ACOT8
NM_022095	ZNF335
NR_026958	LINC00494
NR_003604	ZFAS1
NM_000961	PTGIS
NM_001135773	SPATA2
NM_018683	RNF114
NM_001282576	UBE2V1
NR_047554	UBE2V1
NM_032521	PARD6B
NR_110007	ADNP-AS1
NM_199426	ZFP64
NM_006526	ZNF217
NR_110051	LOC101927770
NM_003657	BCAS1
NM_198433	AURKA
NM_001013646	FAM209B
NM_001190472	MTRNR2L3
NM_173644	C20orf197
NM_198935	SS18L1
NM_015666	MTG2
NM_005560	LAMA5
NM_175573	ADRM1
NR_033263	C20orf166-AS1
NR_046225	LINC00659
NR_046224	LINC00659
NM_000744	CHRNA4
NM_172107	KCNQ2
NM_172106	KCNQ2
NM_012384	GMEB2
NM_001037335	HELZ2
NM_005975	PTK6
NM_080823	SRMS
NR_075070	STMN3
NM_001276310	STMN3
NM_080621	SAMD10
NR_027287	UCKL1-AS1
NM_198723	TCEA2
NR_040415	LINC00266-1
NR_027790	MIR99AHG
NM_201414	APP
NM_003253	TIAM1
NM_007038	ADAMTS5
NM_207585	IFNAR2
NM_015056	RRP1B
NR_038327	TEKT4P2
NR_026916	ANKRD30BP2
NM_144770	RBM11
NR_027270	ANKRD20A11P
NM_003489	NRIP1
NR_109925	LOC101927797
NR_109959	LOC101927843
NM_014586	HUNK
NM_014825	URB1
NM_145858	CRYZL1
NM_203417	RCAN1
NM_005128	DOPEY2
NM_001242784	HLCS
NM_001001894	TTC3
NM_033656	BRWD1
NM_138992	BACE2
NM_005656	TMPRSS2
NM_001286258	PKNOX1
NM_003274	TRAPPC10
NM_020132	AGPAT3
NR_073200	ADARB1
NM_015151	DIP2A
NM_001146116	DIP2A
NR_037421	MIR3648-1
NM_199259	TPTE
NM_181704	BAGE4
NM_182484	BAGE5
NM_001187	BAGE
NM_174981	POTED
NR_003087	ABCC13
NM_001207064	CXADR
NM_017447	C21orf91
NM_001270407	JAM2
NM_021219	JAM2
NR_027246	LINC00314
NM_001164435	KRTAP21-3
NM_001099219	KRTAP19-8
NM_178817	MRAP
NM_001285394	MRAP
NM_001162495	C21orf62
NR_109961	LOC101928107
NM_000628	IL10RB
NM_006134	TMEM50B
NR_040016	TMEM50B
NR_038883	LINC00649
NM_006933	SLC5A3
NR_027266	LINC00310
NM_001127670	KCNE1
NR_038894	CBR3-AS1
NM_005441	CHAF1B
NM_009586	SIM2
NM_005069	SIM2
NM_018962	RIPPLY3
NM_153682	PIGP
NM_001256295	ETS2
NR_026542	B3GALT5-AS1
NM_001178046	MX1
NM_002462	MX1
NR_027272	LINC00479
NR_027273	ZNF295-AS1
NM_001256317	TMPRSS3
NM_018964	SLC37A1
NM_173354	SIK1
NM_003681	PDXK
NR_026961	AATBC
NM_005049	PWP2
NM_001283052	ICOSLG
NM_003307	TRPM2
NM_198694	KRTAP10-5
NM_198689	KRTAP10-7
NM_198695	KRTAP10-8
NM_198688	KRTAP10-6
NM_058190	FAM207A
NR_026943	LOC642852
NR_028082	COL18A1-AS1
NR_052004	COL18A1-AS2
NM_001145437	LSS
NM_001142854	SPATC1L
NM_002340	LSS
NM_032261	SPATC1L
NM_006272	S100B
NM_005940	MMP11
NM_001282512	TXNRD2
NM_032608	MYO18B
NM_001206998	ZNRF3
NM_153050	MTMR3
NM_002473	MYH9
NM_001278657	POLDIP3
NR_038944	LINC01310
NR_104292	TBC1D22A
NM_001282226	CECR1
NM_001282229	CECR1
NM_001282225	CECR1
NM_003325	HIRA
NR_024159	DGCR9
NM_014634	PPM1F
NM_021574	BCR
NM_004327	BCR
NR_037839	CES5AP1
NM_015330	SPECC1L
NM_001254732	SPECC1L
NR_024494	BCRP3
NR_103546	SPECC1L-ADORA2A
NM_001039948	SGSM1
NM_133454	SGSM1
NM_001145206	KIAA1671
NM_001098498	SGSM1
NM_001184776	SEZ6L
NM_001184773	SEZ6L
NM_032045	KREMEN1
NM_016418	NF2
NM_001039570	KREMEN1
NM_152510	HORMAD2
NR_024210	RNF185
NR_024211	RNF185
NM_173566	PRR14L
NR_024209	RNF185
NM_001164501	EIF4ENIF1
NM_133642	LARGE
NM_030641	APOL6
NM_001082576	RBFOX2
NM_153609	TMPRSS6
NM_001289000	TMPRSS6
NM_001039141	TRIOBP
NM_012264	TMEM184B
NM_000967	RPL3
NM_007068	DMC1
NM_001033853	RPL3
NM_001278208	DMC1
NM_022098	XPNPEP3
NM_181492	TCF20
NM_001009880	KIAA0930
NM_148674	SMC1B
NM_001164105	MOV10L1
NR_073460	BMS1P17
NM_001136213	POTEH
NM_001005239	OR11H1
NR_001591	TPTEP1
NM_014406	CCT8L2
NM_031890	CECR6
NR_103793	LOC100996342
NM_014339	IL17RA
NM_017414	USP18
NR_003267	GGT3P
NR_045121	DGCR5
NR_033674	DGCR2
NM_022719	DGCR14
NR_026651	DGCR10
NR_024157	DGCR11
NR_103767	LINC01311
NM_001178010	CDC45
NM_001130861	CLDN5
NM_001283129	TANGO2
NM_001185024	ZDHHC8
NM_013373	ZDHHC8
NM_022720	DGCR8
NR_003563	PI4KAP1
NM_015889	MED15
NR_024592	POM121L4P
NR_027464	AIFM3
NM_005207	CRKL
NM_004173	SLC7A4
NR_027006	LRRC74B
NR_037566	BCRP2
NR_108107	FAM230B
NR_024583	POM121L8P
NM_001128635	RIMBP3B
NM_001128633	RIMBP3C
NM_015094	HIC2
NR_003700	PI4KAP2
NM_001207052	TMEM191C
NM_001256356	UBE2L3
NM_001128635	RIMBP3B
NM_001128633	RIMBP3C
NR_046082	UBE2L3
NM_003347	UBE2L3
NM_001282113	TOP3B
NM_080740	ZNF280A
NR_027426	LL22NC03-63E9.3
NM_206953	PRAME
NM_080764	ZNF280B
NM_001178126	IGLL5
NM_004914	RAB36
NR_003950	ZDHHC8P1
NM_021916	ZNF70
NM_153615	RGL4
NM_198440	DERL3
NM_001002862	DERL3
NM_001099781	GGT5
NM_004121	GGT5
NR_003714	POM121L9P
NR_028484	ADORA2A-AS1
NR_028483	ADORA2A-AS1
NM_001284255	GUCD1
NM_001284257	GUCD1
NM_013430	GGT1
NM_001278656	SNRPD3
NR_103819	SNRPD3
NR_024593	POM121L10P
NM_001001663	TMEM211
NM_000496	CRYBB2
NR_033734	CRYBB2P1
NR_033319	MIAT
NR_026962	TTC28-AS1
NR_026963	TTC28-AS1
NM_172002	HSCB
NM_001284265	CCDC117
NM_001284264	CCDC117
NM_001284263	CCDC117
NM_001163286	EWSR1
NR_002727	RFPL1S
NM_001242906	ASCC2
NR_046312	KIAA1656
NM_174977	SEC14L4
NM_016498	MTFP1
NM_001257382	SEC14L3
NM_001282328	PES1
NM_152511	DUSP18
NM_001207017	SMTN
NM_015715	PLA2G3
NM_014338	PISD
NM_006604	RFPL3
NM_001098535	RFPL3
NR_104232	RFPL3S
NM_014306	RTCB
NR_038949	LARGE-AS1
NR_038950	LARGE-AS1
NM_001008494	ISX
NM_001003681	HMGXB4
NM_014310	RASD2
NM_030643	APOL4
NM_145660	APOL4
NM_145637	APOL2
NM_024955	FOXRED2
NM_001102371	FOXRED2
NM_001270483	TST
NM_013385	CYTH4
NM_001171690	GCAT
NM_007032	TRIOBP
NM_001161573	MAFF
NM_001013647	FAM227A
NM_014876	JOSD1
NM_145298	APOBEC3F
NM_001270406	APOBEC3A
NM_004711	SYNGR1
NM_145738	SYNGR1
NM_003932	ST13
NM_017590	ZC3H7B
NM_003216	TEF
NM_032758	PHF5A
NM_016272	TOB2
NM_001282885	POLR3H
NM_001469	XRCC6
NM_015704	DESI1
NM_015703	RRP7A
NR_027786	SERHL
NR_002184	RRP7B
NR_104301	SERHL2
NM_001165877	ATP5L2
NM_012263	TTLL1
NM_015140	TTLL12
NM_001044370	MPPED1
NM_001177675	PNPLA5
NM_015380	SAMM50
NM_153645	NUP50
NM_007172	NUP50
NM_017911	FAM118A
NM_006487	FBLN1
NM_005036	PPARA
NR_026993	LOC90834
NM_001001852	PIM3
NM_001145135	CPT1B
NM_001130922	RABL2B
NR_026981	RPL23AP82
NM_001178045	SLC44A4
NR_102326	HCG18
NR_024053	HCG18
NR_024052	HCG18
NR_102327	HCG18
NM_033554	HLA-DPA1
NM_001005216	OR2J3
NM_030946	OR14J1
NM_013937	OR11A1
NR_037180	LINC01015
NR_037181	LINC01015
NM_006398	UBD
NM_021903	GABBR1
NM_007160	OR2H2
NM_021904	GABBR1
NR_037179	LINC01015
NM_001109809	ZFP57
NM_206809	MOG
NM_001242758	HLA-A
NR_002139	HCG4
NM_002116	HLA-A
NR_001317	HCG4B
NM_001207043	LOC554223
NR_001434	HLA-H
NM_025236	RNF39
NR_024240	HLA-J
NM_021959	PPP1R11
NR_026751	ZNRD1-AS1
NR_103542	HCG8
NM_052828	TRIM10
NM_006778	TRIM10
NM_003449	TRIM26
NM_001286633	TRIM40
NM_033229	TRIM15
NM_007028	TRIM31
NM_001242783	TRIM26
NM_001199119	TRIM39-RPP21
NM_001199121	RPP21
NM_001199120	RPP21
NM_172016	TRIM39
NM_178014	TUBB
NR_003948	HCG22
NM_001198815	MUC22
NM_001289160	MICB
NM_001011700	MCCD1
NM_000434	NEU1
NM_005527	HSPA1L
NM_005346	HSPA1B
NM_025256	EHMT2
NM_019602	BTNL2
NR_044996	HCG23
NM_020056	HLA-DQA2
NM_000544	TAP2
NM_002120	HLA-DOB
NM_002121	HLA-DPB1
NM_002127	HLA-G
NM_001198815	MUC22
NM_002117	HLA-C
NM_014069	PSORS1C2
NM_001243042	HLA-C
NM_019105	TNXB
NM_003190	TAPBP
NM_001005216	OR2J3
NM_030876	OR5V1
NM_013936	OR12D2
NM_013937	OR11A1
NM_030946	OR14J1
NM_030959	OR12D3
NR_037180	LINC01015
NR_037179	LINC01015
NR_037181	LINC01015
NM_006398	UBD
NM_021903	GABBR1
NM_206809	MOG
NM_021904	GABBR1
NM_007160	OR2H2
NM_001109809	ZFP57
NR_002139	HCG4
NR_001590	IFITM4P
NM_001207043	LOC554223
NR_026973	HLA-F-AS1
NR_026972	HLA-F-AS1
NM_001242758	HLA-A
NR_001317	HCG4B
NM_002116	HLA-A
NR_001434	HLA-H
NM_025236	RNF39
NM_021959	PPP1R11
NR_024240	HLA-J
NR_026751	ZNRD1-AS1
NR_103542	HCG8
NM_003449	TRIM26
NM_001286633	TRIM40
NM_052828	TRIM10
NM_006778	TRIM10
NM_001242783	TRIM26
NM_033229	TRIM15
NM_007028	TRIM31
NR_102326	HCG18
NM_001199119	TRIM39-RPP21
NR_024053	HCG18
NM_001199121	RPP21
NM_001199120	RPP21
NM_172016	TRIM39
NR_024052	HCG18
NR_027822	HLA-L
NR_102327	HCG18
NM_005516	HLA-E
NM_024909	ATAT1
NM_178014	TUBB
NM_001202522	DDR1
NM_001167734	VARS2
NM_001202521	DDR1
NM_001517	GTF2H4
NM_080870	DPCR1
NM_001202523	DDR1
NM_205854	SFTA2
NM_020442	VARS2
NM_001264	CDSN
NR_003948	HCG22
NR_026791	HCG27
NM_007109	TCF19
NM_001105563	CCHCR1
NM_203289	POU5F1
NM_002701	POU5F1
NM_001285987	POU5F1
NM_001105564	CCHCR1
NM_005514	HLA-B
NM_001289160	MICB
NR_040662	HCP5
NM_001011700	MCCD1
NM_138282	ATP6V1G2
NM_138277	C6orf25
NM_025260	C6orf25
NR_024541	LY6G6E
NM_181842	ZBTB12
NM_001178045	SLC44A4
NM_000434	NEU1
NM_005527	HSPA1L
NM_005346	HSPA1B
NM_025256	EHMT2
NM_001128590	CYP21A2
NM_005510	DXO
NM_032470	TNXB
NR_001284	TNXA
NM_001710	CFB
NM_007293	C4A
NR_040090	CYP21A1P
NM_001002029	C4B
NM_019602	BTNL2
NR_044996	HCG23
NM_002124	HLA-DRB1
NR_001298	HLA-DRB6
NM_020056	HLA-DQA2
NM_001243962	HLA-DQB1
NM_000544	TAP2
NM_002120	HLA-DOB
NM_033554	HLA-DPA1
NM_002121	HLA-DPB1
NM_025256	EHMT2
NR_102326	HCG18
NR_024053	HCG18
NR_024052	HCG18
NR_026751	ZNRD1-AS1
NR_102327	HCG18
NM_001289160	MICB
NM_002120	HLA-DOB
NM_001002029	C4B
NM_002121	HLA-DPB1
NM_001005216	OR2J3
NM_030946	OR14J1
NM_030959	OR12D3
NM_013936	OR12D2
NM_013937	OR11A1
NR_037180	LINC01015
NM_006398	UBD
NM_021903	GABBR1
NM_021904	GABBR1
NR_037179	LINC01015
NM_007160	OR2H2
NR_037181	LINC01015
NM_001109809	ZFP57
NM_206809	MOG
NR_001590	IFITM4P
NR_026973	HLA-F-AS1
NR_026972	HLA-F-AS1
NM_001207043	LOC554223
NM_002127	HLA-G
NR_002139	HCG4
NR_001434	HLA-H
NR_001317	HCG4B
NM_002116	HLA-A
NR_024240	HLA-J
NM_001242758	HLA-A
NR_103542	HCG8
NM_025236	RNF39
NM_001286633	TRIM40
NM_052828	TRIM10
NM_006778	TRIM10
NM_033229	TRIM15
NM_007028	TRIM31
NM_021959	PPP1R11
NM_001242783	TRIM26
NM_003449	TRIM26
NR_027822	HLA-L
NM_001199119	TRIM39-RPP21
NM_001199121	RPP21
NM_001199120	RPP21
NM_172016	TRIM39
NM_005516	HLA-E
NM_024909	ATAT1
NM_178014	TUBB
NM_001167734	VARS2
NM_001202521	DDR1
NM_080870	DPCR1
NM_001517	GTF2H4
NM_001202522	DDR1
NM_001202523	DDR1
NM_020442	VARS2
NM_205854	SFTA2
NM_001198815	MUC22
NR_003948	HCG22
NM_007109	TCF19
NM_001105564	CCHCR1
